"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial3","17up",2025-08-11 09:44:00,17.419,248.2758621,0.012309149,0.003413944,"Good",3.175,2025-08-11 09:44:03.5875,2,5.175
0,"Trial3","17up",2025-08-11 09:47:00,17.419,200,0.015811388,0.00559017,"Good",2,2025-08-11 09:47:03,2,4
0,"Trial3","17up",2025-08-11 09:47:00,17.372,209.8569157,0.015342898,0.001456283,"Good",32,2025-08-11 09:53:16,360,392
0,"Trial3","17up",2025-08-11 09:57:00,17.635,170.7509881,0.02131924,0.002234864,"Good",32,2025-08-11 10:03:16,360,392
0,"Trial3","17up",2025-08-11 10:07:00,18.405,175.0991277,0.023597484,0.002446945,"Good",32,2025-08-11 10:13:16,360,392
0,"Trial3","17up",2025-08-11 10:17:00,19.334,112.5977411,0.163166201,0.022001326,"Good",30,2025-08-11 10:21:59,284,314
0,"Trial3","17up",2025-08-11 10:27:00,20.276,130.0334448,0.041088582,0.004537475,"Good",38,2025-08-11 10:30:39,200,238
0,"Trial3","17up",2025-08-11 10:37:00,21.337,171.5430862,0.043909121,0.004225157,"Good",38,2025-08-11 10:40:39,200,238
0,"Trial3","17up",2025-08-11 10:47:00,22.268,238.410596,0.022745061,0.001850967,"Good",38,2025-08-11 10:50:39,200,238
0,"Trial3","17up",2025-08-11 10:57:00,23.063,216.796048,0.067373649,0.005931919,"Good",36,2025-08-11 10:58:14,56,92
0,"Trial3","17up",2025-08-11 11:07:00,24.291,213.1274131,0.112920145,0.013496539,"Good",20,2025-08-11 11:09:30,140,160
0,"Trial3","17up",2025-08-11 11:17:00,25.35,246.1538462,0.102585416,0.012006715,"Good",18,2025-08-11 11:20:29,200,218
0,"Trial3","17up",2025-08-11 11:27:00,26.171,246.1538462,0.10155048,0.011885585,"Good",18,2025-08-11 11:30:29,200,218
0,"Trial3","17up",2025-08-11 11:37:00,27.021,300,0.115214828,0,"Good",6,2025-08-11 11:38:09,66,72
0,"Trial3","17up",2025-08-11 11:47:00,28.036,270,0.177422147,0,"Good",10,2025-08-11 11:48:57,112,122
0,"Trial3","17up",2025-08-11 11:57:00,29.898,378,0.424264069,0,"Good",10,2025-08-11 12:06:01,536,546
0,"Trial3","17up",2025-08-11 12:07:00,30.53,414,0.137689264,0,"Good",10,2025-08-11 12:12:03,298,308
0,"Trial3","17up",2025-08-11 12:17:00,31.58,372,0.576808749,0,"Good",10,2025-08-11 12:23:37,392,402
0,"Trial3","17up",2025-08-11 12:27:00,32.288,407.142857,0.49784954,0,"Good",14,2025-08-11 12:30:19,192,206
0,"Trial3","17up",2025-08-11 12:37:00,33.48,502.5,3.02288149,0,"Good",8,2025-08-11 12:42:36,332,340
0,"Trial3","17up",2025-08-11 12:47:00,34.338,510,0.290688837,0,"Good",2,2025-08-11 12:51:01,240,242
0,"Trial3","17up",2025-08-11 12:57:00,35.596,490,0.348401964,0,"Good",6,2025-08-11 13:04:07,424,430
0,"Trial3","17up",2025-08-11 13:07:00,36.458,319.4805195,0.030680792,0.004734149,"Good",8,2025-08-11 13:13:08,364,372
0,"Trial3","17up",2025-08-11 13:17:00,37.196,270.2702703,0.026339134,0.005165529,"Good",6,2025-08-11 13:21:47,284,290
0,"Trial3","17up",2025-08-11 13:27:00,38.149,224.4604317,0.025788837,0.006892357,"Good",4,2025-08-11 13:30:02,180,184
0,"Trial3","17up",2025-08-11 13:37:00,39.139,420,0.053196439,0,"Good",2,2025-08-11 13:40:53,232,234
0,"Trial3","17up",2025-08-11 13:47:00,40.099,420,0.116458147,0,"Good",2,2025-08-11 13:50:53,232,234
0,"Trial3","17up",2025-08-11 13:57:00,41.144,0,0,0,"Zero",70,2025-08-11 14:01:49,254,324
0,"Trial3","17up",2025-08-11 14:07:00,42.134,12,0.204530508,0,"Discard",70,2025-08-11 14:11:49,254,324
0,"Trial3","17up",2025-08-11 14:17:00,43.113,12,0.228118511,0,"Discard",70,2025-08-11 14:21:49,254,324
0,"Trial3","17up",2025-08-11 14:27:00,44.145,12,0.187596612,0,"Discard",70,2025-08-11 14:31:49,254,324
0,"Trial3","17up",2025-08-11 14:37:00,45.037,2.184229344,0.210651442,0,"Discard",384.575,2025-08-11 14:40:12.2875,0,384.575
1,"Trial3","17up",2025-08-11 09:44:00,17.517,162.3188406,0.190424168,0,"Discard",5.175,2025-08-11 09:44:02.5875,0,5.175
1,"Trial3","17up",2025-08-11 09:47:00,17.517,-1,-1,-1,"Discard",0,2025-08-11 09:47:04,4,4
1,"Trial3","17up",2025-08-11 09:47:00,17.324,26.24053827,0.071162508,0.01901898,"Good",32,2025-08-11 09:52:50,334,366
1,"Trial3","17up",2025-08-11 09:57:00,17.569,31.80722892,0.226484998,0.065380587,"Good",24,2025-08-11 10:02:04,292,316
1,"Trial3","17up",2025-08-11 10:07:00,18.071,39.16591115,0.237914585,0.054581349,"Good",30,2025-08-11 10:08:51,96,126
1,"Trial3","17up",2025-08-11 10:17:00,19.123,40.36697248,0.311721758,0.089986321,"Good",18,2025-08-11 10:19:31,142,160
1,"Trial3","17up",2025-08-11 10:27:00,20.473,18.37906828,1.29875195,0.360208981,"Good",40,2025-08-11 10:32:32,312,352
1,"Trial3","17up",2025-08-11 10:37:00,21.32,18.2883939,0.919474139,0.2457398,"Good",46,2025-08-11 10:40:51,208,254
1,"Trial3","17up",2025-08-11 10:47:00,22.225,37.96133568,0.114843818,0.021703442,"Good",46,2025-08-11 10:50:51,208,254
1,"Trial3","17up",2025-08-11 10:57:00,23.414,63.75,0.120850235,0.028484674,"Good",18,2025-08-11 11:01:53,284,302
1,"Trial3","17up",2025-08-11 11:07:00,24.484,71.0453284,0.222316831,0.038700393,"Good",28,2025-08-11 11:12:40,326,354
1,"Trial3","17up",2025-08-11 11:17:00,25.665,71.17870722,0.114269522,0.018067598,"Good",34,2025-08-11 11:23:55,398,432
1,"Trial3","17up",2025-08-11 11:27:00,26.339,81.68557536,0.118973787,0.025365297,"Good",16,2025-08-11 11:32:52,344,360
1,"Trial3","17up",2025-08-11 11:37:00,27.279,84.5814978,0.137487648,0.02749753,"Good",18,2025-08-11 11:42:03,294,312
1,"Trial3","17up",2025-08-11 11:47:00,28.389,86.70520231,0.179947909,0.035290688,"Good",18,2025-08-11 11:52:03,294,312
1,"Trial3","17up",2025-08-11 11:57:00,29.419,82.63988522,0.163434465,0.032686893,"Good",18,2025-08-11 12:02:03,294,312
