"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial12","17up",2025-08-18 08:30:00,17.291,132.8493648,0.015047738,0.001911065,"Good",28,2025-08-18 08:34:18,244,272
0,"Trial12","17up",2025-08-18 08:40:00,17.337,117.5838926,0.031134681,0.003619333,"Good",38,2025-08-18 08:42:33,134,172
0,"Trial12","17up",2025-08-18 08:50:00,18.068,118.875502,0.030876376,0.003565297,"Good",38,2025-08-18 08:52:33,134,172
0,"Trial12","17up",2025-08-18 09:00:00,19.082,145.1162791,0.013074409,0.001363101,"Good",38,2025-08-18 09:02:33,134,172
0,"Trial12","17up",2025-08-18 09:10:00,20.044,126.3157895,0.016984156,0.001898886,"Good",38,2025-08-18 09:12:33,134,172
0,"Trial12","17up",2025-08-18 09:20:00,21.067,148.7008661,0.01080421,0.001114369,"Good",38,2025-08-18 09:22:33,134,172
0,"Trial12","17up",2025-08-18 09:30:00,22.133,141.1764706,0.014680505,0.00155613,"Good",38,2025-08-18 09:32:33,134,172
0,"Trial12","17up",2025-08-18 09:40:00,23.092,163.2,0.013436795,0.001323967,"Good",38,2025-08-18 09:42:33,134,172
0,"Trial12","17up",2025-08-18 09:50:00,24.071,167.6646707,0.015236235,0.001479874,"Good",38,2025-08-18 09:52:33,134,172
0,"Trial12","17up",2025-08-18 10:00:00,25.016,152.1014009,0.014207312,0.001450028,"Good",38,2025-08-18 10:02:33,134,172
0,"Trial12","17up",2025-08-18 10:10:00,25.95,139.2928619,0.065336912,0.006964938,"Good",38,2025-08-18 10:12:09,110,148
0,"Trial12","17up",2025-08-18 10:20:00,26.941,204.5454545,0.069281053,0,"Good",22,2025-08-18 10:21:05,54,76
0,"Trial12","17up",2025-08-18 10:30:00,28.022,214.2857143,0.056817787,0,"Good",14,2025-08-18 10:31:21,74,88
0,"Trial12","17up",2025-08-18 10:40:00,28.927,167.4099485,0.035298411,0.003182751,"Good",44,2025-08-18 10:41:32,70,114
0,"Trial12","17up",2025-08-18 10:50:00,29.923,166.4739884,0.016069483,0.001460862,"Good",44,2025-08-18 10:51:32,70,114
0,"Trial12","17up",2025-08-18 11:00:00,30.908,183.2376579,0.021066422,0.001819862,"Good",44,2025-08-18 11:01:32,70,114
0,"Trial12","17up",2025-08-18 11:10:00,31.917,159.0778098,0.022837435,0.002120403,"Good",44,2025-08-18 11:11:32,70,114
0,"Trial12","17up",2025-08-18 11:20:00,32.892,169.9481865,0.016190897,0.001453985,"Good",44,2025-08-18 11:21:32,70,114
0,"Trial12","17up",2025-08-18 11:30:00,33.867,147.6923077,0.042287048,0.007852508,"Good",12,2025-08-18 11:31:14,68,80
