"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial6","17up",2025-08-13 09:32:42,17.409,196.875,0.0119462844429056,0.0012957564767157,"Good",26,2025-08-13 09:34:49,114,140
0,"Trial6","17up",2025-08-13 09:42:42,17.372,174.803149606299,0.0111782700291299,0.00129075544207849,"Good",26,2025-08-13 09:44:49,114,140
0,"Trial6","17up",2025-08-13 09:52:42,17.453,178.299120234604,0.0165533428012208,0.00188642848796111,"Good",26,2025-08-13 09:54:49,114,140
0,"Trial6","17up",2025-08-13 10:02:42,17.535,175.438596491228,0.0170254181994134,0.00195294940533583,"Good",26,2025-08-13 10:04:49,114,140
0,"Trial6","17up",2025-08-13 10:12:42,17.601,137.685459940653,0.0285282519885902,0.00371406205858108,"Good",26,2025-08-13 10:14:49,114,140
0,"Trial6","17up",2025-08-13 10:22:42,17.698,106.930693069307,0.0634150190922042,0.00935003446455474,"Good",26,2025-08-13 10:24:49,114,140
0,"Trial6","17up",2025-08-13 10:32:42,17.718,180.46875,0.0115172461250441,0.00130407132839783,"Good",26,2025-08-13 10:34:49,114,140
0,"Trial6","17up",2025-08-13 10:42:42,17.76,87.0697674418605,0.0570072917181817,0.00901364425335539,"Good",28,2025-08-13 10:44:16,80,108
0,"Trial6","17up",2025-08-13 10:52:42,17.732,73.3944954128439,0.183377084643675,0.0329354966722167,"Good",26,2025-08-13 10:57:33,278,304
0,"Trial6","17up",2025-08-13 11:02:42,17.771,62.9032258064516,0.120559592669414,0.0232017044270259,"Good",26,2025-08-13 11:06:49,234,260
0,"Trial6","17up",2025-08-13 11:12:42,17.992,58.4771573604061,0.185841091343882,0.0371682182687764,"Good",26,2025-08-13 11:16:49,234,260
0,"Trial6","17up",2025-08-13 11:22:42,18.873,69.7394789579159,0.106803650239272,0.019499589486647,"Good",26,2025-08-13 11:26:49,234,260
0,"Trial6","17up",2025-08-13 11:32:42,19.866,92.3076923076923,0.0989812977147551,0.0158496924642954,"Good",26,2025-08-13 11:36:49,234,260
0,"Trial6","17up",2025-08-13 11:42:42,20.844,83.0111902339777,0.0757206906641267,0.0127991327771537,"Good",26,2025-08-13 11:46:49,234,260
0,"Trial6","17up",2025-08-13 11:52:42,21.819,203.310613437196,0.0169811285730076,0.00181019438814597,"Good",26,2025-08-13 11:56:49,234,260
0,"Trial6","17up",2025-08-13 12:02:42,22.765,190.775269872424,0.0300687227267744,0.00332053493783911,"Good",26,2025-08-13 12:06:49,234,260
0,"Trial6","17up",2025-08-13 12:12:42,23.708,132.944606413994,0.0491946418012655,0.00645957293073597,"Good",26,2025-08-13 12:16:49,234,260
0,"Trial6","17up",2025-08-13 12:22:42,24.673,182.8125,0.043086852478185,0.00484764964121904,"Good",26,2025-08-13 12:26:49,234,260
0,"Trial6","17up",2025-08-13 12:32:42,25.64,307.03125,0.0101912135598605,0.000887031283922223,"Good",26,2025-08-13 12:36:49,234,260
0,"Trial6","17up",2025-08-13 12:42:42,26.52,225.882352941176,0.0188206597389595,0.00183670832121901,"Good",28,2025-08-13 12:45:12,136,164
0,"Trial6","17up",2025-08-13 12:52:42,27.505,228.054298642534,0.0224933852710612,0.00218475071103369,"Good",28,2025-08-13 12:55:12,136,164
0,"Trial6","17up",2025-08-13 13:02:42,28.468,194.535519125683,0.0434557998117951,0.00458064349831963,"Good",28,2025-08-13 13:05:12,136,164
0,"Trial6","17up",2025-08-13 13:12:42,29.44,240.656335460346,0.0359119544682291,0.00340861187266193,"Good",28,2025-08-13 13:15:12,136,164
0,"Trial6","17up",2025-08-13 13:22:42,30.415,296.483318304779,0.0326359165417303,0.00277815370934454,"Good",28,2025-08-13 13:25:12,136,164
0,"Trial6","17up",2025-08-13 13:32:42,31.46,359.689922480622,0.0135626640458096,0.00176570846212272,"Good",10,2025-08-13 13:37:05,258,268
0,"Trial6","17up",2025-08-13 13:42:42,32.315,340.645161290323,0.0299973571774611,0.00447174198627628,"Good",8,2025-08-13 13:45:56,190,198
0,"Trial6","17up",2025-08-13 13:52:42,33.157,352.5,-1,0,"Good",16,2025-08-13 13:54:48,118,134
0,"Trial6","17up",2025-08-13 14:02:42,34.502,360,-1,0,"Good",14,2025-08-13 14:08:33,344,358
0,"Trial6","17up",2025-08-13 14:12:42,35.278,350,0,0,"Good",18,2025-08-13 14:16:45,234,252
0,"Trial6","17up",2025-08-13 14:22:42,36.273,360,1.40475383371369,0,"Good",18,2025-08-13 14:26:45,234,252
0,"Trial6","17up",2025-08-13 14:32:42,37.244,310,-1,0,"Good",18,2025-08-13 14:36:45,234,252
0,"Trial6","17up",2025-08-13 14:42:42,38.166,252.272727272727,0.0531931159999274,0.00614221196831861,"Good",18,2025-08-13 14:46:45,234,252
0,"Trial6","17up",2025-08-13 14:52:42,39.192,204.651162790697,0.0850718279402178,0.0145896981272343,"Good",10,2025-08-13 14:57:29,282,292
0,"Trial6","17up",2025-08-13 15:02:42,39.93,195.555555555555,0.136756832698189,0.0203865049533811,"Good",14,2025-08-13 15:04:51,122,136
0,"Trial6","17up",2025-08-13 15:12:42,41.539,0,0,0,"Zero",40,2025-08-13 15:20:24,442,482
0,"Trial6","17up",2025-08-13 15:22:42,42.245,167.933941166351,0.167266648929678,0.00414554998412304,"Discard",581.975,2025-08-13 15:27:32.9875,0,581.975
1,"Trial6","17up",2025-08-13 09:32:42,17.366,199.361022364217,0.0142121607957938,0.00159899301573628,"Good",24,2025-08-13 09:37:44,290,314
0,"Trial6","17up",2025-08-13 15:32:42,43.099,166.072952825357,0.166337850540369,0.00476810484000891,"Discard",439.575,2025-08-13 15:36:21.7875,0,439.575
1,"Trial6","17up",2025-08-13 09:42:42,17.395,108.73786407767,0.0267057459006762,0.00407258806951894,"Good",24,2025-08-13 09:46:16,202,226
1,"Trial6","17up",2025-08-13 09:52:42,17.466,198.095238095238,0.0139460749672802,0.00156905602110943,"Good",24,2025-08-13 09:56:16,202,226
