"Input","Trial","Treatment","time","heart_rate","sd","std_err","confidence","start","end"
"0","Trial8","17up",2025-08-14 10:04:04,123.884514435696,0.0250632981083341,0.00229754877064798,"Good",224,282
"0","Trial8","17up",2025-08-14 10:14:04,140.869565217391,0.0173870039086601,0.00149092328510124,"Good",272,330
"0","Trial8","17up",2025-08-14 10:24:04,138.722294654498,0.0217564346120083,0.00187946969145394,"Good",272,330
"0","Trial8","17up",2025-08-14 10:34:04,146.059544658494,0.0358704340769892,0.00303160499791262,"Good",272,330
"0","Trial8","17up",2025-08-14 10:44:04,137.940472117687,0.0303596063174631,0.00233535433211255,"Good",180,254
"0","Trial8","17up",2025-08-14 10:54:04,143.283582089552,0.0200890873006073,0.00150998826757036,"Good",180,254
"0","Trial8","17up",2025-08-14 11:04:04,158.859470468432,0.0137562616410769,0.000982590117219779,"Good",180,254
"0","Trial8","17up",2025-08-14 11:14:04,172.645161290323,0.0140211387641143,0.000936826739780906,"Good",302,380
"0","Trial8","17up",2025-08-14 11:24:04,182.830354526809,0.0149654959061182,0.000926340941091299,"Good",126,212
"0","Trial8","17up",2025-08-14 11:34:04,183.884489986027,0.0129581864888229,0.000713324689297197,"Good",160,268
"0","Trial8","17up",2025-08-14 11:44:04,185.457656116339,0.0152945880159475,0.000927370616030256,"Good",150,238
"0","Trial8","17up",2025-08-14 11:54:04,196.743787489289,0.0158995592550018,0.000936890513924091,"Good",150,238
"0","Trial8","17up",2025-08-14 12:04:04,192.343854936199,0.01932515292183,0.00101994256140109,"Good",294,406
"0","Trial8","17up",2025-08-14 12:14:04,215.840118430792,0.0163525131584282,0.00104686238193338,"Good",420,488
"0","Trial8","17up",2025-08-14 12:24:04,230.933161123668,0.0475640574267987,0.00275070046348174,"Good",236,314
"0","Trial8","17up",2025-08-14 12:34:04,237.532133676093,0.0238500026151662,0.00270048102254412,"Good",174,194
"0","Trial8","17up",2025-08-14 12:44:04,119.620253164557,0.126910641019141,0.0158638301273926,"Good",522,554
"0","Trial8","17up",2025-08-14 12:54:04,45.933014354067,0.227211355350039,0.055106848085174,"Good",154,176
"0","Trial8","17up",2025-08-14 13:04:04,0,0,0,"Zero",274,306
"0","Trial8","17up",2025-08-14 13:14:04,38.8580286784653,0.951785982167768,0.0490194720107195,"Discard",0,581.975
"0","Trial8","17up",2025-08-14 13:24:04,27.6572526081453,2.27003114164014,0.139446904537053,"Discard",0,581.975
"0","Trial8","17up",2025-08-14 13:34:04,23.1642102517282,2.64835009329285,0.177346639573214,"Discard",0,581.975
"0","Trial8","17up",2025-08-14 13:44:04,23.5682627965586,3.0261203667308,0.200850663110669,"Discard",0,581.975
"0","Trial8","17up",2025-08-14 13:54:04,14.6181477432454,5.39889996042954,0.853641036717514,"Discard",0,166.575
