"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial18","17up",2025-08-21 08:43:37,17.379,194.406943105111,0.0150500729401482,0.000946189978968034,"Good",78,2025-08-21 08:48:20,244,322
0,"Trial18","17up",2025-08-21 08:53:37,17.677,191.472868217054,0.0142082266296604,0.000902223293207179,"Good",78,2025-08-21 08:58:20,244,322
0,"Trial18","17up",2025-08-21 09:03:37,18.635,207.819063004846,0.0138856858997002,0.000846625211482608,"Good",78,2025-08-21 09:08:20,244,322
0,"Trial18","17up",2025-08-21 09:13:37,19.678,224.154589371981,0.0138020959381148,0.000809093192897799,"Good",78,2025-08-21 09:18:20,244,322
0,"Trial18","17up",2025-08-21 09:23:37,20.522,233.505154639175,0.0122809512700609,0.000705522216292216,"Good",78,2025-08-21 09:26:38,142,220
0,"Trial18","17up",2025-08-21 09:33:37,21.544,248.516129032258,0.0122079392672406,0.00068032185740763,"Good",78,2025-08-21 09:36:38,142,220
0,"Trial18","17up",2025-08-21 09:43:37,22.713,264.864864864865,0.0138993277395839,0.000749401527911404,"Good",78,2025-08-21 09:48:12,236,314
0,"Trial18","17up",2025-08-21 09:53:37,23.736,276.80412371134,0.0194058338843094,0.00102420073973792,"Good",78,2025-08-21 09:58:12,236,314
0,"Trial18","17up",2025-08-21 10:03:37,24.757,268.558529506611,0.0136140273284914,0.000729788467424998,"Good",78,2025-08-21 10:08:12,236,314
0,"Trial18","17up",2025-08-21 10:13:37,25.647,268.977884040646,0.015977368129173,0.000823969847386355,"Good",84,2025-08-21 10:17:55,216,300
0,"Trial18","17up",2025-08-21 10:23:37,26.675,286.27802690583,0.0173789255293903,0.000868946276469517,"Good",84,2025-08-21 10:27:55,216,300
0,"Trial18","17up",2025-08-21 10:33:37,27.659,294.535682293222,0.0160004988498583,0.000788287999099973,"Good",84,2025-08-21 10:37:55,216,300
0,"Trial18","17up",2025-08-21 10:43:37,28.667,302.062780269058,0.0166254013527209,0.000809311875132195,"Good",84,2025-08-21 10:47:55,216,300
0,"Trial18","17up",2025-08-21 10:53:37,29.678,319.091723931879,0.0161394886986864,0.000764226939411053,"Good",84,2025-08-21 10:57:55,216,300
0,"Trial18","17up",2025-08-21 11:03:37,30.767,334.254992319509,0.0214663209016276,0.000919516160218032,"Good",98,2025-08-21 11:08:32,246,344
0,"Trial18","17up",2025-08-21 11:13:37,31.558,337.078651685393,0.0376408577327124,0.00265498139789259,"Good",36,2025-08-21 11:16:51,176,212
0,"Trial18","17up",2025-08-21 11:23:37,32.941,228.965517241379,0.0698824629269928,0.00762480181221166,"Good",22,2025-08-21 11:30:46,418,440
0,"Trial18","17up",2025-08-21 11:33:37,34.012,77.0465489566614,0.26327267233802,0.0411162836414949,"Good",32,2025-08-21 11:41:41,468,500
0,"Trial18","17up",2025-08-21 11:43:37,34.623,23.0769230769231,2.11564936183249,0.47307357896115,"Good",60,2025-08-21 11:47:37,210,270
0,"Trial18","17up",2025-08-21 11:53:37,35.434,0,0,0,"Zero",16,2025-08-21 11:55:37,112,128
0,"Trial18","17up",2025-08-21 12:03:37,36.724,91.632986499269,0.221827907303561,0.00743986922326289,"Discard",581.975,2025-08-21 12:08:27.9875,0,581.975
0,"Trial18","17up",2025-08-21 12:13:37,37.726,91.1549392817156,0.223214075815623,0.00751175173250904,"Discard",581.975,2025-08-21 12:18:27.9875,0,581.975
0,"Trial18","17up",2025-08-21 12:23:37,38.69,93.5749020957955,0.217927013061074,0.00723614770033322,"Discard",581.975,2025-08-21 12:28:27.9875,0,581.975
0,"Trial18","17up",2025-08-21 12:33:37,39.688,92.740651491028,0.226227251127175,0.00754510125884221,"Discard",581.975,2025-08-21 12:38:27.9875,0,581.975
0,"Trial18","17up",2025-08-21 12:43:37,40.683,91.8417533111868,0.229693901290607,0.00770802263484617,"Discard",581.975,2025-08-21 12:48:27.9875,0,581.975
0,"Trial18","17up",2025-08-21 12:53:37,41.671,94.9718267452364,0.222043518255735,0.00731658268542086,"Discard",581.975,2025-08-21 12:58:27.9875,0,581.975
0,"Trial18","17up",2025-08-21 13:03:37,42.618,94.2411079093372,0.232158349812154,0.00767911568545595,"Discard",581.975,2025-08-21 13:08:27.9875,0,581.975
0,"Trial18","17up",2025-08-21 13:13:37,43.426,93.0025528572364,0.222826644946588,0.00915039358142751,"Discard",382.875,2025-08-21 13:16:48.4375,0,382.875
1,"Trial18","17up",2025-08-21 08:43:37,17.357,157.23813260102,0.0209351395116759,0.00161518107928767,"Good",64,2025-08-21 08:46:35,146,210
1,"Trial18","17up",2025-08-21 08:53:37,17.489,141.622760800843,0.040879087132129,0.00314454516400992,"Good",72,2025-08-21 08:55:51,98,170
1,"Trial18","17up",2025-08-21 09:03:37,18.067,108.053265694356,0.06166086582465,0.00726680272640731,"Good",40,2025-08-21 09:04:31,34,74
1,"Trial18","17up",2025-08-21 09:13:37,19.171,132.488687782805,0.0489767951159449,0.00441608889593758,"Good",56,2025-08-21 09:14:39,34,90
1,"Trial18","17up",2025-08-21 09:23:37,20.738,131.747483989021,0.0514805514261566,0.00659140918183009,"Good",28,2025-08-21 09:30:19,388,416
1,"Trial18","17up",2025-08-21 09:33:37,21.647,146.056475170399,0.0441469320893663,0.0039329212989425,"Good",52,2025-08-21 09:39:57,354,406
1,"Trial18","17up",2025-08-21 09:43:37,22.443,192.439862542955,0.0221267719980677,0.00186341035451736,"Good",44,2025-08-21 09:47:55,236,280
1,"Trial18","17up",2025-08-21 09:53:37,23.411,160.831889081456,0.0405332475003371,0.00374730005701379,"Good",44,2025-08-21 09:57:55,236,280
1,"Trial18","17up",2025-08-21 10:03:37,24.497,200.115008625647,0.0189792814038184,0.00157073650512415,"Good",44,2025-08-21 10:07:55,236,280
1,"Trial18","17up",2025-08-21 10:13:37,25.853,204.508979747803,0.032160831339312,0.00214883593117014,"Good",66,2025-08-21 10:20:18,368,434
1,"Trial18","17up",2025-08-21 10:23:37,26.4,187.026116259478,0.0331644763442272,0.00243173738853742,"Good",60,2025-08-21 10:26:47,160,220
1,"Trial18","17up",2025-08-21 10:33:37,27.737,268.896321070234,0.0150726210695714,0.000750820735225052,"Good",90,2025-08-21 10:39:14,292,382
1,"Trial18","17up",2025-08-21 10:43:37,28.775,273.731176798662,0.0180606101583647,0.000891949959348352,"Good",90,2025-08-21 10:49:14,292,382
1,"Trial18","17up",2025-08-21 10:53:37,29.734,286.048454469507,0.0219056546683758,0.00105761497355356,"Good",90,2025-08-21 10:59:14,292,382
1,"Trial18","17up",2025-08-21 11:03:37,30.738,300.669642857143,0.0173533982584595,0.000818047039012502,"Good",90,2025-08-21 11:09:14,292,382
1,"Trial18","17up",2025-08-21 11:13:37,31.63,320.610687022901,0.0163032727786982,0.00158351383601036,"Good",20,2025-08-21 11:18:33,286,306
1,"Trial18","17up",2025-08-21 11:23:37,32.877,190.431738623104,0.0819696551382072,0.00986798686095938,"Good",22,2025-08-21 11:30:30,402,424
1,"Trial18","17up",2025-08-21 11:33:37,33.992,41.5975885455916,0.941632853520974,0.192210001347273,"Good",34,2025-08-21 11:41:20,446,480
1,"Trial18","17up",2025-08-21 11:43:37,34.505,23.7362637362637,2.1779593532581,0.688731220756287,"Good",36,2025-08-21 11:47:37,222,258
1,"Trial18","17up",2025-08-21 11:53:37,35.284,0,0,0,"Zero",14,2025-08-21 11:55:30,106,120
1,"Trial18","17up",2025-08-21 12:03:37,36.577,-1,-1,-1,"Discard",581.975,2025-08-21 12:08:27.9875,0,581.975
1,"Trial18","17up",2025-08-21 12:13:37,37.577,-1,-1,-1,"Discard",581.975,2025-08-21 12:18:27.9875,0,581.975
1,"Trial18","17up",2025-08-21 12:23:37,38.575,-1,-1,-1,"Discard",581.975,2025-08-21 12:28:27.9875,0,581.975
1,"Trial18","17up",2025-08-21 12:33:37,39.576,-1,-1,-1,"Discard",581.975,2025-08-21 12:38:27.9875,0,581.975
1,"Trial18","17up",2025-08-21 12:43:37,40.538,-1,-1,-1,"Discard",581.975,2025-08-21 12:48:27.9875,0,581.975
1,"Trial18","17up",2025-08-21 12:53:37,41.55,-1,-1,-1,"Discard",581.975,2025-08-21 12:58:27.9875,0,581.975
1,"Trial18","17up",2025-08-21 13:03:37,42.502,-1,-1,-1,"Discard",581.975,2025-08-21 13:08:27.9875,0,581.975
1,"Trial18","17up",2025-08-21 13:13:37,43.298,-1,-1,-1,"Discard",382.875,2025-08-21 13:16:48.4375,0,382.875
