"Input","Trial","Treatment","time","heart_rate","sd","std_err","confidence","start","end"
"0","Trial14","17up",2025-08-19 08:42:35,188.411214953271,0.0124198943103609,0.00189401612601208,"Good",236,250
"0","Trial14","17up",2025-08-19 08:52:35,164.630225080386,0.0187954145771518,0.00233128425857117,"Good",182,206
"0","Trial14","17up",2025-08-19 09:02:35,135.31914893617,0.0773899565195712,0.0105314391493959,"Good",182,206
"0","Trial14","17up",2025-08-19 09:12:35,164.730728616684,0.0176606635906344,0.00217387741305561,"Good",134,158
"0","Trial14","17up",2025-08-19 09:22:35,174.91961414791,0.0210921875945619,0.00253920099701642,"Good",106,130
"0","Trial14","17up",2025-08-19 09:32:35,225.079030558483,0.0469138203228309,0.00494515086533472,"Good",110,134
"0","Trial14","17up",2025-08-19 09:42:35,206.150583244963,0.0622882214456651,0.00687858335073278,"Good",110,134
"0","Trial14","17up",2025-08-19 09:52:35,263.569165786695,0.0115110063575563,0.00112335919440503,"Good",110,134
"0","Trial14","17up",2025-08-19 10:02:35,231.446540880503,0.0146934758380234,0.0015236424671719,"Good",54,78
"0","Trial14","17up",2025-08-19 10:12:35,192.926045016077,0.0189415887344151,0.0021727492400901,"Good",54,78
"0","Trial14","17up",2025-08-19 10:22:35,178.533475026567,0.0188605265487931,0.00223833269719859,"Good",54,78
"0","Trial14","17up",2025-08-19 10:32:35,201.680672268907,0.0250316255660901,0.00278129172956557,"Good",132,156
"0","Trial14","17up",2025-08-19 10:42:35,254.506892895016,0.0167629792921025,0.00166797878143619,"Good",132,156
"0","Trial14","17up",2025-08-19 10:52:35,227.848101265823,0.0273347948819087,0.00286546509896087,"Good",132,156
"0","Trial14","17up",2025-08-19 11:02:35,293.980992608237,0.01646602744957,0.00152228477622108,"Good",194,218
"0","Trial14","17up",2025-08-19 11:12:35,317.64705882353,0.0188561808316408,0.00167321548036838,"Good",148,172
"0","Trial14","17up",2025-08-19 11:22:35,316.789862724393,0.0275446851029263,0.00245387558289824,"Good",42,66
"0","Trial14","17up",2025-08-19 11:32:35,331.296101159115,0.0335541472636502,0.00292051365162426,"Good",42,66
"0","Trial14","17up",2025-08-19 11:42:35,370.021413276232,0.0229792678895301,0.00268951987551781,"Good",182,194
"0","Trial14","17up",2025-08-19 11:52:35,380,0.031109818607176,0,"Good",182,194
"0","Trial14","17up",2025-08-19 12:02:35,368.75,0.0339157428848283,0.00437850357890642,"Good",150,160
"0","Trial14","17up",2025-08-19 12:12:35,373.056994818653,0.0124929358570211,0.00159955652833478,"Good",150,160
"0","Trial14","17up",2025-08-19 12:22:35,314.438502673797,0.040082557235758,0.00566852960574048,"Good",72,82
"0","Trial14","17up",2025-08-19 12:32:35,319.18158567775,0.0152514742259019,0.00209495110071878,"Good",72,82
"0","Trial14","17up",2025-08-19 12:42:35,332.307692307692,0.0281784520020653,0.0037995816928439,"Good",48,58
"0","Trial14","17up",2025-08-19 12:52:35,114.545454545455,0.630791350030054,0,"Good",332,354
"0","Trial14","17up",2025-08-19 13:02:35,0,0,0,"Zero",338,376
"0","Trial14","17up",2025-08-19 13:12:35,7.82183595871809,1.19405431847438,0,"Discard",0,322.175
"1","Trial14","17up",2025-08-19 08:42:35,192.219679633867,0.0163426052189247,0.00193951041209229,"Good",282,304
"1","Trial14","17up",2025-08-19 08:52:35,218.685121107266,0.0204024742184748,0.00228106596308483,"Good",282,304
"1","Trial14","17up",2025-08-19 09:02:35,237.514384349827,0.0148665978580832,0.00159386659140437,"Good",282,304
"1","Trial14","17up",2025-08-19 09:12:35,243.073341094296,0.0309267226826342,0.00329679971523446,"Good",282,304
"1","Trial14","17up",2025-08-19 09:22:35,270.655926352129,0.0150761619297305,0.00151521128483505,"Good",282,304
"1","Trial14","17up",2025-08-19 09:32:35,275.958188153309,0.0149209419390529,0.00149209419390529,"Good",544,566
"1","Trial14","17up",2025-08-19 09:42:35,257.510729613734,0.0191928983464901,0.00268754333093643,"Good",202,214
"1","Trial14","17up",2025-08-19 09:52:35,268.387096774194,0.0206591511902968,0.0028377526582004,"Good",138,150
"1","Trial14","17up",2025-08-19 10:02:35,325.878594249202,0.0243508148708405,0.00262581589728626,"Good",158,174
"1","Trial14","17up",2025-08-19 10:12:35,371.573604060915,0.0125613249797085,0.00159528986771364,"Good",420,430
"1","Trial14","17up",2025-08-19 10:22:35,264.97461928934,0.0206564935166908,0.00220198960757675,"Good",254,274
"1","Trial14","17up",2025-08-19 10:32:35,226.478873239437,0.0242539052980594,0.00294121804051844,"Good",182,200
"1","Trial14","17up",2025-08-19 10:42:35,318.629550321199,0.0141114866706164,0.00177788020761208,"Good",350,362
"1","Trial14","17up",2025-08-19 10:52:35,315,0.0814319059277761,0,"Good",222,230
"1","Trial14","17up",2025-08-19 11:02:35,330,0.0336358818677237,0,"Good",128,138
"1","Trial14","17up",2025-08-19 11:12:35,444,0.135383914656905,0,"Good",128,138
"1","Trial14","17up",2025-08-19 11:22:35,462,0.431071823095252,0,"Good",128,138
"1","Trial14","17up",2025-08-19 11:32:35,375,0.234496992061116,0,"Good",478,482
"1","Trial14","17up",2025-08-19 11:42:35,450,0.224379103623445,0,"Good",470,474
"1","Trial14","17up",2025-08-19 11:52:35,465,0.192260983338497,0,"Good",470,474
"1","Trial14","17up",2025-08-19 12:02:35,420,0.124807544150678,0,"Good",470,474
"1","Trial14","17up",2025-08-19 12:12:35,330,0.0627039157130688,0,"Good",470,474
"1","Trial14","17up",2025-08-19 12:22:35,255,0.0554741467025978,0,"Good",470,474
