Input,Trial,Treatment,time,heart_rate,sd,std_err,confidence,start,end
1,Trial1,17up,8/8/25 13:30,287.1428571,0.191496265,0,Good,92,106
1,Trial1,17up,8/8/25 13:40,148.0373832,0.192207324,0.032963284,Good,92,106
1,Trial1,17up,8/8/25 13:50,0,0,0,Zero,22,38
1,Trial1,17up,8/8/25 14:00,143.7193706,0.160893598,0.004309306,Discard,0,581.975
1,Trial1,17up,8/8/25 14:10,151.8908919,0.155366911,0.00404953,Discard,0,581.975
1,Trial1,17up,8/8/25 14:20,157.7019007,0.154909019,0.003961621,Discard,0,581.975
1,Trial1,17up,8/8/25 14:30,159.1126016,0.145032119,0.003692166,Discard,0,581.975
1,Trial1,17up,8/8/25 14:40,155.5891654,0.157239656,0.005117715,Discard,0,364.275
0,Trial1,17up,8/8/25 9:20,144.4126074,0.092715205,0.014138936,Good,506,524
0,Trial1,17up,8/8/25 9:30,75.88235294,0.357141052,0,Good,400,434
0,Trial1,17up,8/8/25 9:40,72.35294118,0.274627416,0,Good,474,508
0,Trial1,17up,8/8/25 9:50,189,0.083990348,0,Good,438,458
0,Trial1,17up,8/8/25 10:00,162,0.140661917,0,Good,328,348
0,Trial1,17up,8/8/25 10:10,196.6666667,0.135213965,0,Good,298,316
0,Trial1,17up,8/8/25 10:20,96,0.324410135,0,Good,532,552
0,Trial1,17up,8/8/25 10:30,126.6666667,0.165115079,0,Good,432,450
0,Trial1,17up,8/8/25 10:40,113.3333333,0.231251362,0,Good,460,478
0,Trial1,17up,8/8/25 10:50,226.6666667,0.150837674,0,Good,440,458
0,Trial1,17up,8/8/25 11:00,130,0.142239737,0,Good,530,548
0,Trial1,17up,8/8/25 11:10,108,0.202700029,0,Good,430,450
0,Trial1,17up,8/8/25 11:20,93.33333333,0.21670482,0,Good,452,470
0,Trial1,17up,8/8/25 11:30,113.3333333,0.259061626,0,Good,360,378
0,Trial1,17up,8/8/25 11:40,126.6666667,0.328576173,0,Good,468,486
0,Trial1,17up,8/8/25 11:50,126,0.235619045,0,Good,486,506
0,Trial1,17up,8/8/25 12:00,143.3333333,0.291349355,0,Good,412,430
0,Trial1,17up,8/8/25 12:10,156.6666667,0.200472004,0,Good,478,496
0,Trial1,17up,8/8/25 12:20,207,0.184741831,0,Good,334,354
0,Trial1,17up,8/8/25 12:30,354,0.120105929,0,Good,464,484
0,Trial1,17up,8/8/25 12:40,306.6666667,0.047370866,0,Good,390,408
0,Trial1,17up,8/8/25 12:50,286.6666667,0.056350007,0,Good,458,476
0,Trial1,17up,8/8/25 13:00,265.8992806,0.052090197,0.005898053,Good,474,492
0,Trial1,17up,8/8/25 13:10,196.6666667,0.229139985,0,Good,482,500
0,Trial1,17up,8/8/25 13:20,253.3333333,0.14030359,0,Good,536,554
0,Trial1,17up,8/8/25 13:30,172.5,0.145931127,0,Good,454,470
1,Trial1,17up,8/8/25 9:20,165.7553957,0.017096086,0.002442298,Good,528,546
1,Trial1,17up,8/8/25 9:30,156.5957447,0.024183527,0.00352753,Good,528,546
1,Trial1,17up,8/8/25 9:40,149.3487699,0.054114998,0.008158143,Good,528,546
1,Trial1,17up,8/8/25 9:50,147.8374836,0.108874275,0.015714648,Good,356,376
1,Trial1,17up,8/8/25 10:00,180.7792208,0.041303621,0.005377273,Good,326,346
1,Trial1,17up,8/8/25 10:10,188.6597938,0.069541826,0.008831821,Good,356,376
1,Trial1,17up,8/8/25 10:20,165,0.084120024,0,Good,374,394
1,Trial1,17up,8/8/25 10:30,167.5213675,0.061531613,0.008701884,Good,354,372
1,Trial1,17up,8/8/25 10:40,213.8613861,0.041261471,0.005157684,Good,354,372
1,Trial1,17up,8/8/25 10:50,233.2480818,0.061619233,0.007022163,Good,424,444
1,Trial1,17up,8/8/25 11:00,255,0.117945279,0,Good,448,468
1,Trial1,17up,8/8/25 11:10,258,0.156054201,0,Good,394,414
1,Trial1,17up,8/8/25 11:20,273,0.136891636,0,Good,366,386
1,Trial1,17up,8/8/25 11:30,243,0.178371121,0,Good,396,416
1,Trial1,17up,8/8/25 11:40,237,0.279088757,0,Good,490,510
1,Trial1,17up,8/8/25 11:50,210,0.231960566,0,Good,494,512
1,Trial1,17up,8/8/25 12:00,129,0.243651589,0,Good,526,546
1,Trial1,17up,8/8/25 12:10,173.3333333,0.170090628,0,Good,510,528
1,Trial1,17up,8/8/25 12:20,210,0.270924731,0,Good,450,470
1,Trial1,17up,8/8/25 12:30,405,0.319232912,0,Good,456,476
1,Trial1,17up,8/8/25 12:40,447,0.28312658,0,Good,492,512
1,Trial1,17up,8/8/25 12:50,462,0.406038698,0,Good,464,474
1,Trial1,17up,8/8/25 13:00,420,0.201240999,0,Good,444,456
1,Trial1,17up,8/8/25 13:10,307.5,0.193195768,0,Good,542,558
1,Trial1,17up,8/8/25 13:20,307.9812207,0.259807621,0,Good,566,581.975
1,Trial1,17up,8/8/25 13:30,183.75,0.291144837,0,Good,496,512
1,Trial1,17up,8/8/25 13:40,82.3880597,0.072810599,0.014862401,Good,298,316
