Input,Trial,Treatment,time,heart_rate,sd,std_err,confidence,start,end
0,Trial15,17up,8/20/25 9:21,120.774194,0.0173769,0.00274753,Good,248,268
0,Trial15,17up,8/20/25 9:31,104.749679,0.02075073,0.00350751,Good,248,268
0,Trial15,17up,8/20/25 9:41,49.0765172,0.07398053,0.01307803,Good,444,484
0,Trial15,17up,8/20/25 9:51,42.1052632,0.07435621,0.014052,Good,444,484
0,Trial15,17up,8/20/25 10:01,41.5446072,0.08640246,0.01662816,Good,444,484
0,Trial15,17up,8/20/25 10:11,105.426357,0.08520362,0.01025731,Good,444,484
0,Trial15,17up,8/20/25 10:21,127.810651,0.02814779,0.00415016,Good,456,478
0,Trial15,17up,8/20/25 10:31,135.08982,0.03222407,0.00465114,Good,456,478
0,Trial15,17up,8/20/25 10:41,118.032787,0.04474408,0.00682341,Good,456,478
0,Trial15,17up,8/20/25 10:51,111.827957,0.03185398,0.00503656,Good,456,478
0,Trial15,17up,8/20/25 11:01,133.807829,0.04496504,0.00649014,Good,456,478
0,Trial15,17up,8/20/25 11:11,115.222482,0.05860419,0.00904282,Good,456,478
0,Trial15,17up,8/20/25 11:21,119.371728,0.02834958,0.00453957,Good,258,278
0,Trial15,17up,8/20/25 11:31,124.004306,0.04420984,0.00631569,Good,106,130
0,Trial15,17up,8/20/25 11:41,164.912281,0.06506863,0.00939185,Good,318,336
0,Trial15,17up,8/20/25 11:51,203.156385,0.05137644,0.00663267,Good,192,210
0,Trial15,17up,8/20/25 12:01,196.88826,0.04988076,0.00649392,Good,368,386
0,Trial15,17up,8/20/25 12:11,262.068966,0.02551229,0.0029074,Good,320,338
0,Trial15,17up,8/20/25 12:21,278.422274,0.02324116,0.00231258,Good,230,252
0,Trial15,17up,8/20/25 12:31,252.631579,0.03865238,0.00446319,Good,302,320
0,Trial15,17up,8/20/25 12:41,252.903226,0.05887895,0.00832674,Good,322,334
0,Trial15,17up,8/20/25 12:51,124.076809,0.05908084,0.00984681,Good,510,528
0,Trial15,17up,8/20/25 13:01,92.1895006,0.11189653,0.02009721,Good,528,548
0,Trial15,17up,8/20/25 13:11,39.4520548,0.15256643,0.04231431,Good,528,548
0,Trial15,17up,8/20/25 13:21,0,0,0,Zero,146,162
0,Trial15,17up,8/20/25 13:31,74.3495707,0.27199725,0.01014379,Discard,0,581.975
0,Trial15,17up,8/20/25 13:41,75.8819729,0.25518074,0.00941248,Discard,0,581.975
0,Trial15,17up,8/20/25 13:51,72.8555234,0.2859523,0.01838171,Discard,0,199.375
