"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial15","17up",2025-08-20 09:21:00,17.285,120.774194,0.0173769,0.00274753,"Good",20,2025-08-20 09:25:18,248,268
0,"Trial15","17up",2025-08-20 09:31:00,17.375,104.749679,0.02075073,0.00350751,"Good",20,2025-08-20 09:35:18,248,268
0,"Trial15","17up",2025-08-20 09:41:00,18.417,49.0765172,0.07398053,0.01307803,"Good",40,2025-08-20 09:48:44,444,484
0,"Trial15","17up",2025-08-20 09:51:00,19.429,42.1052632,0.07435621,0.014052,"Good",40,2025-08-20 09:58:44,444,484
0,"Trial15","17up",2025-08-20 10:01:00,20.5,41.5446072,0.08640246,0.01662816,"Good",40,2025-08-20 10:08:44,444,484
0,"Trial15","17up",2025-08-20 10:11:00,21.506,105.426357,0.08520362,0.01025731,"Good",40,2025-08-20 10:18:44,444,484
0,"Trial15","17up",2025-08-20 10:21:00,22.535,127.810651,0.02814779,0.00415016,"Good",22,2025-08-20 10:28:47,456,478
0,"Trial15","17up",2025-08-20 10:31:00,23.531,135.08982,0.03222407,0.00465114,"Good",22,2025-08-20 10:38:47,456,478
0,"Trial15","17up",2025-08-20 10:41:00,24.468,118.032787,0.04474408,0.00682341,"Good",22,2025-08-20 10:48:47,456,478
0,"Trial15","17up",2025-08-20 10:51:00,25.536,111.827957,0.03185398,0.00503656,"Good",22,2025-08-20 10:58:47,456,478
0,"Trial15","17up",2025-08-20 11:01:00,26.545,133.807829,0.04496504,0.00649014,"Good",22,2025-08-20 11:08:47,456,478
0,"Trial15","17up",2025-08-20 11:11:00,27.339,115.222482,0.05860419,0.00904282,"Good",22,2025-08-20 11:18:47,456,478
0,"Trial15","17up",2025-08-20 11:21:00,28.085,119.371728,0.02834958,0.00453957,"Good",20,2025-08-20 11:25:28,258,278
0,"Trial15","17up",2025-08-20 11:31:00,28.787,124.004306,0.04420984,0.00631569,"Good",24,2025-08-20 11:32:58,106,130
0,"Trial15","17up",2025-08-20 11:41:00,30.11,164.912281,0.06506863,0.00939185,"Good",18,2025-08-20 11:46:27,318,336
0,"Trial15","17up",2025-08-20 11:51:00,30.907,203.156385,0.05137644,0.00663267,"Good",18,2025-08-20 11:54:21,192,210
0,"Trial15","17up",2025-08-20 12:01:00,32.256,196.88826,0.04988076,0.00649392,"Good",18,2025-08-20 12:07:17,368,386
0,"Trial15","17up",2025-08-20 12:11:00,33.096,262.068966,0.02551229,0.0029074,"Good",18,2025-08-20 12:16:29,320,338
0,"Trial15","17up",2025-08-20 12:21:00,33.925,278.422274,0.02324116,0.00231258,"Good",22,2025-08-20 12:25:01,230,252
0,"Trial15","17up",2025-08-20 12:31:00,35.124,252.631579,0.03865238,0.00446319,"Good",18,2025-08-20 12:36:11,302,320
0,"Trial15","17up",2025-08-20 12:41:00,36.1,252.903226,0.05887895,0.00832674,"Good",12,2025-08-20 12:46:28,322,334
0,"Trial15","17up",2025-08-20 12:51:00,37.382,124.076809,0.05908084,0.00984681,"Good",18,2025-08-20 12:59:39,510,528
0,"Trial15","17up",2025-08-20 13:01:00,38.364,92.1895006,0.11189653,0.02009721,"Good",20,2025-08-20 13:09:58,528,548
0,"Trial15","17up",2025-08-20 13:11:00,39.303,39.4520548,0.15256643,0.04231431,"Good",20,2025-08-20 13:19:58,528,548
0,"Trial15","17up",2025-08-20 13:21:00,39.719,0,0,0,"Zero",16,2025-08-20 13:23:34,146,162
0,"Trial15","17up",2025-08-20 13:31:00,40.897,74.3495707,0.27199725,0.01014379,"Discard",581.975,2025-08-20 13:35:50.9875,0,581.975
0,"Trial15","17up",2025-08-20 13:41:00,41.821,75.8819729,0.25518074,0.00941248,"Discard",581.975,2025-08-20 13:45:50.9875,0,581.975
0,"Trial15","17up",2025-08-20 13:51:00,42.528,72.8555234,0.2859523,0.01838171,"Discard",199.375,2025-08-20 13:52:39.6875,0,199.375
