"Input","Trial","Treatment","time","heart_rate","sd","std_err","confidence","start","end"
"1","Trial6","17up",2025-08-13 11:42:42,117.117117117117,0.0212514139801025,0.00261586823222985,"Good",192,226
"1","Trial6","17up",2025-08-13 11:52:42,123.380281690141,0.0336033583521318,0.00390631106229772,"Good",154,190
"1","Trial6","17up",2025-08-13 12:02:42,160.119940029985,0.0572194715674239,0.00603146188881014,"Good",112,146
"1","Trial6","17up",2025-08-13 12:12:42,106.22655663916,0.0435787644198151,0.00562599429487467,"Good",78,112
"1","Trial6","17up",2025-08-13 12:22:42,222.004204625088,0.0293265010154458,0.00254293014017523,"Good",94,130
"1","Trial6","17up",2025-08-13 12:32:42,201.410437235543,0.02957678743914,0.00269997894315874,"Good",94,130
"1","Trial6","17up",2025-08-13 12:42:42,169.53642384106,0.033062364701842,0.00575541894764905,"Good",160,172
"1","Trial6","17up",2025-08-13 12:52:42,198.620689655172,0.0558617553813498,0.0091836160137935,"Good",160,172
"1","Trial6","17up",2025-08-13 13:02:42,147.692307692308,0.026895717681996,0.00499440939047275,"Good",160,172
"1","Trial6","17up",2025-08-13 13:12:42,187.826086956522,0.0254327622728148,0.00418112036202865,"Good",136,148
"1","Trial6","17up",2025-08-13 13:22:42,390,0.0515793350818615,0,"Good",158,164
"1","Trial6","17up",2025-08-13 13:32:42,233.233353329334,0.0159293126919272,0.00124768006270778,"Good",190,232
"1","Trial6","17up",2025-08-13 13:42:42,295.495495495496,0.0310138735713173,0.0021608389618203,"Good",190,232
"1","Trial6","17up",2025-08-13 13:52:42,296.870342771982,0.0151781438144839,0.00117452003103919,"Good",168,202
"1","Trial6","17up",2025-08-13 14:02:42,487.5,1.06280877866153,0,"Good",108,116
"1","Trial6","17up",2025-08-13 14:12:42,405,0.0900746489849319,0,"Good",130,138
"1","Trial6","17up",2025-08-13 14:22:42,375,0.0348837169178389,0,"Good",304,316
"1","Trial6","17up",2025-08-13 14:32:42,381.428571428571,0.0354300580467427,0,"Good",260,274
"1","Trial6","17up",2025-08-13 14:42:42,407.142857142857,0.0791191150641243,0,"Good",260,274
"1","Trial6","17up",2025-08-13 14:52:42,302.222222222222,0.0211084411128819,0.00254115769068502,"Good",260,274
"1","Trial6","17up",2025-08-13 15:02:42,290.777576853525,0.0272972149976993,0.00331027355060908,"Good",260,274
"1","Trial6","17up",2025-08-13 15:12:42,308.256880733945,0.0561269357728913,0.00666104179058919,"Good",274,288
"1","Trial6","17up",2025-08-13 15:22:42,0,0,0,"Zero",314,328
"1","Trial6","17up",2025-08-13 15:32:42,161.093082835184,0.155498039916388,0.00452672295298527,"Discard",0,439.575
