"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial9","17up",2025-08-14 09:25:00,17.445,158.649789,0.016893898,0.001733277,"Good",36,2025-08-14 09:28:40,202,238
0,"Trial9","17up",2025-08-14 09:35:00,17.74,135.3319058,0.021449426,0.002398119,"Good",36,2025-08-14 09:39:58,280,316
0,"Trial9","17up",2025-08-14 09:45:00,18.596,180.0841515,0.014065087,0.001353414,"Good",36,2025-08-14 09:49:58,280,316
0,"Trial9","17up",2025-08-14 09:55:00,19.563,222.2672065,0.01405434,0.0010361,"Good",50,2025-08-14 09:59:47,262,312
0,"Trial9","17up",2025-08-14 10:05:00,20.536,186.8554095,0.015947696,0.00128095,"Good",50,2025-08-14 10:09:47,262,312
0,"Trial9","17up",2025-08-14 10:15:00,21.549,174.301676,0.021536962,0.001794747,"Good",50,2025-08-14 10:19:47,262,312
0,"Trial9","17up",2025-08-14 10:25:00,22.533,160.2339181,0.033136742,0.002820787,"Good",52,2025-08-14 10:28:58,212,264
0,"Trial9","17up",2025-08-14 10:35:00,23.336,183.8187702,0.036878655,0.002520973,"Good",70,2025-08-14 10:37:51,136,206
0,"Trial9","17up",2025-08-14 10:45:00,24.407,153.8600451,0.095745482,0.008006639,"Good",56,2025-08-14 10:48:22,174,230
0,"Trial9","17up",2025-08-14 10:55:00,25.628,219.4444444,0.015679979,0.001753075,"Good",22,2025-08-14 11:00:53,342,364
0,"Trial9","17up",2025-08-14 11:05:00,26.649,215.3846154,0.017069077,0.001932692,"Good",22,2025-08-14 11:10:53,342,364
0,"Trial9","17up",2025-08-14 11:15:00,27.611,235.2941176,0.023717082,0.002557479,"Good",22,2025-08-14 11:20:53,342,364
0,"Trial9","17up",2025-08-14 11:25:00,28.634,193.5979513,0.043658241,0.00545728,"Good",20,2025-08-14 11:30:12,302,322
0,"Trial9","17up",2025-08-14 11:35:00,29.735,268.8689408,0.016970307,0.000959218,"Good",70,2025-08-14 11:42:35,420,490
0,"Trial9","17up",2025-08-14 11:45:00,30.512,264.6759416,0.014991688,0.000830313,"Good",74,2025-08-14 11:49:47,250,324
0,"Trial9","17up",2025-08-14 11:55:00,31.505,295.2830189,0.014904086,0.000841086,"Good",64,2025-08-14 12:00:06,274,338
0,"Trial9","17up",2025-08-14 12:05:00,32.703,317.9617834,0.012502334,0.001220103,"Good",20,2025-08-14 12:13:30,500,520
0,"Trial9","17up",2025-08-14 12:15:00,33.284,340,0.012406847,0,"Good",12,2025-08-14 12:18:36,210,222
0,"Trial9","17up",2025-08-14 12:25:00,34.549,315.2734129,0.01360585,0.000938893,"Good",40,2025-08-14 12:30:42,322,362
0,"Trial9","17up",2025-08-14 12:35:00,35.316,293.5622318,0.018372878,0.002412477,"Good",12,2025-08-14 12:38:02,176,188
0,"Trial9","17up",2025-08-14 12:45:00,36.509,222.737819,0.026971328,0.002996814,"Good",22,2025-08-14 12:49:31,260,282
0,"Trial9","17up",2025-08-14 12:55:00,37.761,186.3829787,0.030885431,0.003590358,"Good",24,2025-08-14 13:02:02,410,434
0,"Trial9","17up",2025-08-14 13:05:00,38.162,206.3348416,0.038428684,0.003922111,"Good",28,2025-08-14 13:06:40,86,114
0,"Trial9","17up",2025-08-14 13:15:00,39.713,0,0,0,"Zero",14,2025-08-14 13:23:55,528,542
0,"Trial9","17up",2025-08-14 13:25:00,40.319,135.8782564,0.194435209,0.005355712,"Discard",581.975,2025-08-14 13:29:50.9875,0,581.975
0,"Trial9","17up",2025-08-14 13:35:00,41.319,138.0567498,0.186420219,0.005094514,"Discard",581.975,2025-08-14 13:39:50.9875,0,581.975
0,"Trial9","17up",2025-08-14 13:45:00,42.114,141.2420974,0.184857327,0.007341622,"Discard",269.375,2025-08-14 13:47:14.6875,0,269.375
1,"Trial9","17up",2025-08-14 09:25:00,17.342,191.3043478,0.012519577,0.001327073,"Good",28,2025-08-14 09:32:52,458,486
1,"Trial9","17up",2025-08-14 09:35:00,17.62,182.1138211,0.014603553,0.001583978,"Good",28,2025-08-14 09:42:52,458,486
1,"Trial9","17up",2025-08-14 09:45:00,18.568,168.4594348,0.012924276,0.001463386,"Good",28,2025-08-14 09:52:52,458,486
1,"Trial9","17up",2025-08-14 09:55:00,19.574,224.7272727,0.011722691,0.001149504,"Good",28,2025-08-14 10:02:52,458,486
1,"Trial9","17up",2025-08-14 10:05:00,20.589,210.678733,0.013286066,0.001342095,"Good",28,2025-08-14 10:12:14,420,448
1,"Trial9","17up",2025-08-14 10:15:00,21.547,260.6334842,0.011178382,0.001016217,"Good",28,2025-08-14 10:22:14,420,448
1,"Trial9","17up",2025-08-14 10:25:00,22.516,203.2786885,0.012367814,0.001275643,"Good",28,2025-08-14 10:32:14,420,448
1,"Trial9","17up",2025-08-14 10:35:00,23.44,261.1060743,0.010892828,0.000990257,"Good",28,2025-08-14 10:42:14,420,448
1,"Trial9","17up",2025-08-14 10:45:00,24.473,221.9401632,0.027415575,0.002701337,"Good",28,2025-08-14 10:52:14,420,448
1,"Trial9","17up",2025-08-14 10:55:00,25.374,213.6239782,0.01992286,0.002002323,"Good",28,2025-08-14 11:01:50,396,424
1,"Trial9","17up",2025-08-14 11:05:00,26.328,243.6657682,0.013033798,0.001220727,"Good",28,2025-08-14 11:11:50,396,424
1,"Trial9","17up",2025-08-14 11:15:00,27.322,227.027027,0.012872506,0.001210944,"Good",30,2025-08-14 11:21:17,362,392
1,"Trial9","17up",2025-08-14 11:25:00,28.424,261.4864865,0.013422816,0.001177259,"Good",30,2025-08-14 11:32:41,446,476
1,"Trial9","17up",2025-08-14 11:35:00,29.357,277.9374472,0.02162428,0.001840781,"Good",30,2025-08-14 11:42:41,446,476
1,"Trial9","17up",2025-08-14 11:45:00,30.383,259.2405063,0.011841345,0.001042572,"Good",30,2025-08-14 11:52:41,446,476
1,"Trial9","17up",2025-08-14 11:55:00,31.267,228.8607595,0.014606079,0.001367985,"Good",30,2025-08-14 12:02:41,446,476
