"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial4","17up",2025-08-12 10:07:08,18.396,137.684210526316,0.0133363592387082,0.00127157196108481,"Good",48,2025-08-12 10:12:12,280,328
0,"Trial4","17up",2025-08-12 10:17:08,18.433,137.974683544304,0.0140346580859979,0.00133815214378521,"Good",48,2025-08-12 10:22:12,280,328
0,"Trial4","17up",2025-08-12 10:27:08,18.665,140.952380952381,0.0148704479128979,0.0014051252522024,"Good",48,2025-08-12 10:30:56,204,252
0,"Trial4","17up",2025-08-12 10:37:08,19.516,146.295323173936,0.0131787247337219,0.0012183735326323,"Good",48,2025-08-12 10:40:56,204,252
0,"Trial4","17up",2025-08-12 10:47:08,20.476,153.407290015848,0.0143829703020872,0.00130217294660686,"Good",48,2025-08-12 10:50:56,204,252
0,"Trial4","17up",2025-08-12 10:57:08,21.458,156.220472440945,0.0143754382822388,0.00128577828821755,"Good",48,2025-08-12 11:00:56,204,252
0,"Trial4","17up",2025-08-12 11:07:08,22.467,169.889064976228,0.0127959851077692,0.00110130304934907,"Good",48,2025-08-12 11:10:56,204,252
0,"Trial4","17up",2025-08-12 11:17:08,23.474,170.168067226891,0.0107003252121707,0.000917545317225997,"Good",48,2025-08-12 11:20:56,204,252
0,"Trial4","17up",2025-08-12 11:27:08,24.462,176.987447698745,0.0134857048408957,0.00113169521059711,"Good",48,2025-08-12 11:30:56,204,252
0,"Trial4","17up",2025-08-12 11:37:08,25.466,186.947368421053,0.019789292708476,0.00162120202712782,"Good",48,2025-08-12 11:40:56,204,252
0,"Trial4","17up",2025-08-12 11:47:08,26.46,191.596638655462,0.0125239401281386,0.00101250054896523,"Good",48,2025-08-12 11:50:56,204,252
0,"Trial4","17up",2025-08-12 11:57:08,27.449,196.513470681458,0.0102671683800237,0.000822031358749584,"Good",48,2025-08-12 12:00:56,204,252
0,"Trial4","17up",2025-08-12 12:07:08,28.453,198.107255520505,0.0116603071722513,0.000927644230661105,"Good",48,2025-08-12 12:10:56,204,252
0,"Trial4","17up",2025-08-12 12:17:08,29.419,204.955192409067,0.0135597649846775,0.00106208276236294,"Good",48,2025-08-12 12:20:56,204,252
0,"Trial4","17up",2025-08-12 12:27:08,30.421,209.684210526316,0.0127641852451564,0.000987722308707149,"Good",48,2025-08-12 12:30:56,204,252
0,"Trial4","17up",2025-08-12 12:37:08,31.414,206.220347917765,0.0141153990339848,0.0011022274838481,"Good",48,2025-08-12 12:40:56,204,252
0,"Trial4","17up",2025-08-12 12:47:08,32.386,211.058451816746,0.017024746774667,0.00131348772979372,"Good",48,2025-08-12 12:50:56,204,252
0,"Trial4","17up",2025-08-12 12:57:08,33.357,219.442984760904,0.0134809592897246,0.00101906473471992,"Good",48,2025-08-12 13:00:56,204,252
0,"Trial4","17up",2025-08-12 13:07:08,34.353,222.875131164743,0.0157103153606604,0.00117753792069334,"Good",48,2025-08-12 13:10:56,204,252
0,"Trial4","17up",2025-08-12 13:17:08,35.329,222.408376963351,0.0156834743027316,0.00117552609834496,"Good",48,2025-08-12 13:20:56,204,252
0,"Trial4","17up",2025-08-12 13:27:08,36.341,206.289308176101,0.0203542985925712,0.00158457999634651,"Good",48,2025-08-12 13:30:56,204,252
0,"Trial4","17up",2025-08-12 13:37:08,37.405,185.684210526316,0.0408690310641351,0.0033594136595475,"Good",48,2025-08-12 13:42:02,270,318
0,"Trial4","17up",2025-08-12 13:47:08,38.456,148.59287054409,0.0442477100931213,0.0075884196767662,"Good",14,2025-08-12 13:52:59,344,358
0,"Trial4","17up",2025-08-12 13:57:08,39.268,143.325526932084,0.0834929843242675,0.0115783936970253,"Good",22,2025-08-12 14:00:55,216,238
0,"Trial4","17up",2025-08-12 14:07:08,40.227,0,0,0,"Zero",42,2025-08-12 14:10:51,202,244
0,"Trial4","17up",2025-08-12 14:17:08,41.081,151.153163808397,0.162306798201131,0.00555727892525739,"Discard",338.575,2025-08-12 14:19:57.2875,0,338.575
