"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial10","17up",2025-08-15 09:19:48,17.322,142.486085343228,0.0169312830811602,0.00294735807109074,"Good",14,2025-08-15 09:25:05,310,324
0,"Trial10","17up",2025-08-15 09:29:48,17.413,160,0.0179284291400132,0.00294741559459403,"Good",14,2025-08-15 09:33:37,222,236
0,"Trial10","17up",2025-08-15 09:39:48,18.167,146.395563770795,0.033036079909054,0.00566564096305763,"Good",14,2025-08-15 09:44:01,246,260
0,"Trial10","17up",2025-08-15 09:49:48,19.353,110.091743119266,0.0258198889747134,0.00778498944161442,"Good",6,2025-08-15 09:55:49,358,364
0,"Trial10","17up",2025-08-15 09:59:48,20.351,151.39146567718,0.0254745512801179,0.00430598508033828,"Good",14,2025-08-15 10:06:01,366,380
0,"Trial10","17up",2025-08-15 10:09:48,20.767,94.7368421052632,0.0428746462856269,0.00983611844205785,"Good",12,2025-08-15 10:10:00,6,18
0,"Trial10","17up",2025-08-15 10:19:48,21.761,124.044943820225,0.0342191264733747,0.00698494994196096,"Good",12,2025-08-15 10:20:00,6,18
0,"Trial10","17up",2025-08-15 10:29:48,23.066,121.5859030837,0.0385956539772157,0.00787830487776655,"Good",12,2025-08-15 10:33:12,198,210
0,"Trial10","17up",2025-08-15 10:39:48,24.456,130.081300813009,0.062024507041038,0.0135348570694228,"Good",10,2025-08-15 10:47:09,436,446
0,"Trial10","17up",2025-08-15 10:49:48,25.229,139.597315436241,0.0458362469936352,0.00882118984680582,"Good",12,2025-08-15 10:54:50,296,308
0,"Trial10","17up",2025-08-15 10:59:48,26.131,137.329700272479,0.0257621908266825,0.00549251753913865,"Good",10,2025-08-15 11:03:31,218,228
0,"Trial10","17up",2025-08-15 11:09:48,27.064,149.019607843137,0.0538357969187069,0.00862062676921813,"Good",16,2025-08-15 11:13:04,188,204
0,"Trial10","17up",2025-08-15 11:19:48,28.157,140.71661237785,0.0348181215360835,0.00572406392040697,"Good",16,2025-08-15 11:23:14,198,214
0,"Trial10","17up",2025-08-15 11:29:48,29.368,231.853785900784,0.0229856659864527,0.00372876740195938,"Good",10,2025-08-15 11:35:37,344,354
0,"Trial10","17up",2025-08-15 11:39:48,30.158,157.068062827225,0.0566053589924698,0.0111012242337126,"Good",10,2025-08-15 11:44:07,254,264
0,"Trial10","17up",2025-08-15 11:49:48,31.029,202.702702702703,0.0303452357600529,0.00595119035711859,"Good",8,2025-08-15 11:52:22,150,158
0,"Trial10","17up",2025-08-15 11:59:48,31.932,202.638522427441,0.0246829696741607,0.00429675350290347,"Good",10,2025-08-15 12:02:11,138,148
0,"Trial10","17up",2025-08-15 12:09:48,33.108,167.741935483871,0.0221011659977834,0.00425337137940828,"Good",10,2025-08-15 12:13:15,202,212
0,"Trial10","17up",2025-08-15 12:19:48,33.924,218.579234972677,0.0163585464151407,0.00229065467487693,"Good",14,2025-08-15 12:21:51,116,130
0,"Trial10","17up",2025-08-15 12:29:48,35.235,162.857142857143,0.0989428245992687,0,"Good",14,2025-08-15 12:35:07,312,326
0,"Trial10","17up",2025-08-15 12:39:48,36.406,205.586592178771,0.0444267023765879,0.00648030056444049,"Good",14,2025-08-15 12:46:15,380,394
0,"Trial10","17up",2025-08-15 12:49:48,37.281,223.376623376623,0.0389952008859716,0.00587874772560465,"Good",12,2025-08-15 12:55:36,342,354
0,"Trial10","17up",2025-08-15 12:59:48,37.954,115.714285714286,0.217781724004438,0,"Good",14,2025-08-15 13:03:09,194,208
0,"Trial10","17up",2025-08-15 13:09:48,39.427,0,0,0,"Zero",14,2025-08-15 13:17:35,460,474
0,"Trial10","17up",2025-08-15 13:19:48,40.131,2.78362472614803,0.167206660616296,0,"Discard",581.975,2025-08-15 13:24:38.9875,0,581.975
0,"Trial10","17up",2025-08-15 13:29:48,41.075,2.78362472614803,0.165851133701457,0,"Discard",581.975,2025-08-15 13:34:38.9875,0,581.975
0,"Trial10","17up",2025-08-15 13:39:48,42.071,2.78362472614803,0.163437470127043,0,"Discard",581.975,2025-08-15 13:44:38.9875,0,581.975
0,"Trial10","17up",2025-08-15 13:49:48,43.016,2.78362472614803,0.158598192050293,0,"Discard",581.975,2025-08-15 13:54:38.9875,0,581.975
0,"Trial10","17up",2025-08-15 13:59:48,43.99,2.78362472614803,0.154912307367411,0,"Discard",581.975,2025-08-15 14:04:38.9875,0,581.975
0,"Trial10","17up",2025-08-15 14:09:48,44.756,5.4167014962802,0.157719032069177,0,"Discard",299.075,2025-08-15 14:12:17.5375,0,299.075
