"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial14","17up",2025-08-19 08:42:35,17.223,188.411214953271,0.0124198943103609,0.00189401612601208,"Good",14,2025-08-19 08:46:38,236,250
0,"Trial14","17up",2025-08-19 08:52:35,17.306,164.630225080386,0.0187954145771518,0.00233128425857117,"Good",24,2025-08-19 08:55:49,182,206
0,"Trial14","17up",2025-08-19 09:02:35,18.101,135.31914893617,0.0773899565195712,0.0105314391493959,"Good",24,2025-08-19 09:05:49,182,206
0,"Trial14","17up",2025-08-19 09:12:35,19.105,164.730728616684,0.0176606635906344,0.00217387741305561,"Good",24,2025-08-19 09:15:01,134,158
0,"Trial14","17up",2025-08-19 09:22:35,20.001,174.91961414791,0.0210921875945619,0.00253920099701642,"Good",24,2025-08-19 09:24:33,106,130
0,"Trial14","17up",2025-08-19 09:32:35,20.971,225.079030558483,0.0469138203228309,0.00494515086533472,"Good",24,2025-08-19 09:34:37,110,134
0,"Trial14","17up",2025-08-19 09:42:35,21.961,206.150583244963,0.0622882214456651,0.00687858335073278,"Good",24,2025-08-19 09:44:37,110,134
0,"Trial14","17up",2025-08-19 09:52:35,22.949,263.569165786695,0.0115110063575563,0.00112335919440503,"Good",24,2025-08-19 09:54:37,110,134
0,"Trial14","17up",2025-08-19 10:02:35,23.834,231.446540880503,0.0146934758380234,0.0015236424671719,"Good",24,2025-08-19 10:03:41,54,78
0,"Trial14","17up",2025-08-19 10:12:35,24.811,192.926045016077,0.0189415887344151,0.0021727492400901,"Good",24,2025-08-19 10:13:41,54,78
0,"Trial14","17up",2025-08-19 10:22:35,25.738,178.533475026567,0.0188605265487931,0.00223833269719859,"Good",24,2025-08-19 10:23:41,54,78
0,"Trial14","17up",2025-08-19 10:32:35,26.925,201.680672268907,0.0250316255660901,0.00278129172956557,"Good",24,2025-08-19 10:34:59,132,156
