Input,Trial,Treatment,time,heart_rate,sd,std_err,confidence,start,end
0,Trial5,17up,8/12/25 10:15,159.028161,0.01374889,0.0012499,Good,466,512
0,Trial5,17up,8/12/25 10:25,152.777778,0.08826471,0.00837772,Good,462,506
0,Trial5,17up,8/12/25 10:35,135.926773,0.02676466,0.00267647,Good,462,506
0,Trial5,17up,8/12/25 10:45,186.514286,0.01453247,0.00124159,Good,462,506
0,Trial5,17up,8/12/25 10:55,140.447504,0.01653938,0.00162967,Good,462,506
0,Trial5,17up,8/12/25 11:05,166.377816,0.02091964,0.00190179,Good,462,506
0,Trial5,17up,8/12/25 11:15,128.372093,0.02791744,0.0028949,Good,462,506
0,Trial5,17up,8/12/25 11:25,133.947066,0.02990221,0.00302058,Good,462,506
0,Trial5,17up,8/12/25 11:35,125.581395,0.07766288,0.00814128,Good,462,506
0,Trial5,17up,8/12/25 11:45,133.333333,0.06959705,0.00703036,Good,462,506
0,Trial5,17up,8/12/25 11:55,192.329708,0.01835596,0.00154585,Good,462,506
0,Trial5,17up,8/12/25 12:05,209.29432,0.04266745,0.00344946,Good,462,506
0,Trial5,17up,8/12/25 12:15,235.023041,0.02056672,0.00157278,Good,462,506
0,Trial5,17up,8/12/25 12:25,262.641509,0.01446435,0.00089361,Good,414,474
0,Trial5,17up,8/12/25 12:35,267.786443,0.04802648,0.00351204,Good,346,388
0,Trial5,17up,8/12/25 12:45,136.744186,0.2789051,0.03944314,Good,420,442
0,Trial5,17up,8/12/25 12:55,72.4137931,0.31257856,0.06664197,Good,384,404
0,Trial5,17up,8/12/25 13:05,0,0,0,Zero,18,34
